gvkey,indfmt,datafmt,consol,popsrc,fyear,datadate,act,at,ceq,dlc,dltt,ebitda,lct,exchg,ninc,conm,costat,fic,cik,sic
102983,INDL,HIST_STD,C,I,2013,20131231,2354,8262.8,3799.9,251.5,2496.1,1196,1543.5,286,,CGG,A,FRA,1037962,1382
102983,INDL,HIST_STD,C,I,2014,20141231,2029.6,7061,2693,78.6,2700.3,1100.1,1209.7,286,,CGG,A,FRA,1037962,1382
102983,INDL,HIST_STD,C,I,2015,20151231,1771.9,5513,1312.2,97.2,2787.6,700.1,1055.3,286,,CGG,A,FRA,1037962,1382
102983,INDL,HIST_STD,C,I,2016,20161231,1476.5,4861.5,1120.7,2783.7,66.7,368.4,3386.9,286,,CGG,A,FRA,1037962,1382
102983,INDL,HIST_STD,C,I,2017,20171231,1270.5,4264.2,489.1,2903,52.3,369.2,3482.3,286,,CGG,A,FRA,1037962,1382
103443,INDL,HIST_STD,C,I,2010,20101231,1034.779,2013.799,1360.747,3.572,0,860.189,256.462,286,,TOTAL GABON,A,GAB,,1311
103443,INDL,HIST_STD,C,I,2011,20111231,1367.644,2804.023,1646.12,105.718,0,1009.571,691.21,286,,TOTAL GABON,A,GAB,,1311
103443,INDL,HIST_STD,C,I,2012,20121231,1119.495,3249.766,2147.244,12.259,19.705,587.631,552.969,286,,TOTAL GABON,A,GAB,,1311
103443,INDL,HIST_STD,C,I,2013,20131231,1146.317,3798.108,2453.717,58.317,160.219,1092.175,604.026,286,,TOTAL GABON,A,GAB,,1311
103443,INDL,HIST_STD,C,I,2014,20141231,999.652,3461.673,1895.872,100.069,300.396,926.494,595.67,286,,TOTAL GABON,A,GAB,,1311
103443,INDL,HIST_STD,C,I,2015,20151231,732.785,3161.21,1769.23,372.143,0,232.582,743.587,286,,TOTAL GABON,A,GAB,,1311
103443,INDL,HIST_STD,C,I,2016,20161231,653.865,2861.1,1654.324,33.716,260,345.551,283.647,286,,TOTAL GABON,A,GAB,,1311
103443,INDL,HIST_STD,C,I,2017,20171231,620.995,4241.065,1876.677,9.327,0,397.457,238.815,286,,TOTAL GABON,A,GAB,,1311
103758,INDL,HIST_STD,C,I,2009,20100331,67.132,101.462,73.988,1.863,3.105,15.84,22.336,251,,MTQ CORPORATION LTD,A,SGP,,1389
103758,INDL,HIST_STD,C,I,2010,20110331,64.767,132.562,78.283,4.666,24.676,17.461,27.733,251,,MTQ CORPORATION LTD,A,SGP,,1389
103758,INDL,HIST_STD,C,I,2011,20120331,80.712,164.018,86.692,25.234,21.392,20.175,53.847,251,,MTQ CORPORATION LTD,A,SGP,,1389
103758,INDL,HIST_STD,C,I,2012,20130331,153.726,268.061,118.63,9.508,64.067,36.061,67.838,251,,MTQ CORPORATION LTD,A,SGP,,1389
103758,INDL,HIST_STD,C,I,2013,20140331,147.456,271.444,130.951,7.308,58.569,42.996,63.825,251,,MTQ CORPORATION LTD,A,SGP,,1389
103758,INDL,HIST_STD,C,I,2014,20150331,143.08,256.405,128.96,7.387,53.045,30.087,60.691,251,,MTQ CORPORATION LTD,A,SGP,,1389
103758,INDL,HIST_STD,C,I,2015,20160331,106.885,198.092,105.664,3.422,40.665,5.231,40.441,251,,MTQ CORPORATION LTD,A,SGP,,1389
103758,INDL,HIST_STD,C,I,2016,20170331,95.793,171.798,93.945,3.521,38.22,-10.054,30.5,251,,MTQ CORPORATION LTD,A,SGP,,1389
103758,INDL,HIST_STD,C,I,2017,20180331,53.979,111.136,63.186,1.185,21.449,-9.885,21.029,251,,MTQ CORPORATION LTD,A,SGP,,1389
103779,INDL,HIST_STD,C,I,2010,20100630,176.355,842.376,378.72,1.74,218.172,38.706,53.184,251,,K1 VENTURES LTD,I,SGP,,1311
103779,INDL,HIST_STD,C,I,2011,20110630,49.548,697.688,338.961,1.474,145.565,31.563,54.515,251,,K1 VENTURES LTD,I,SGP,,1311
103779,INDL,HIST_STD,C,I,2012,20120630,57.54,624.674,338.712,1.518,148.396,44.979,15.341,251,,K1 VENTURES LTD,I,SGP,,1311
103779,INDL,HIST_STD,C,I,2013,20130630,89.546,638.105,349.914,1.521,147.203,97.797,25.458,251,,K1 VENTURES LTD,I,SGP,,1311
103779,INDL,HIST_STD,C,I,2014,20140630,83.29,260.155,256.519,0,0,25.775,1.875,251,,K1 VENTURES LTD,I,SGP,,1311
103779,INDL,HIST_STD,C,I,2015,20150630,60.987,216.098,210.312,0,0,39.542,3.873,251,,K1 VENTURES LTD,I,SGP,,1311
103779,INDL,HIST_STD,C,I,2016,20160630,67.881,214.685,207.732,0,0,164.291,4.861,251,,K1 VENTURES LTD,I,SGP,,1311
103779,INDL,HIST_STD,C,I,2017,20170630,372.309,372.309,329.475,0,0,,42.834,251,,K1 VENTURES LTD,I,SGP,,1311
105116,INDL,HIST_STD,C,I,2010,20100630,165.18,566.704,446.839,3.217,59.588,41.425,24.014,225,,NEW ZEALAND OIL & GAS LTD,A,NZL,,1311
105116,INDL,HIST_STD,C,I,2011,20110630,211.045,466.973,344.439,14.644,48.68,63.009,29.963,225,,NEW ZEALAND OIL & GAS LTD,A,NZL,,1311
105116,INDL,HIST_STD,C,I,2012,20120630,233.156,485.039,355.011,18.04,28.76,80.232,37.103,225,,NEW ZEALAND OIL & GAS LTD,A,NZL,,1311
105116,INDL,HIST_STD,C,I,2013,20130630,190.109,445.849,357.994,0,0.197,53.066,20.31,225,,NEW ZEALAND OIL & GAS LTD,A,NZL,,1311
105116,INDL,HIST_STD,C,I,2014,20140630,170.859,461.248,342.139,0,0.776,53.993,32.653,225,,NEW ZEALAND OIL & GAS LTD,A,NZL,,1311
105116,INDL,HIST_STD,C,I,2015,20150630,122.08,485.336,291.416,0,1.001,15.591,35.04,225,,NEW ZEALAND OIL & GAS LTD,A,NZL,,1311
105116,INDL,HIST_STD,C,I,2016,20160630,121.221,346.864,207.758,0,1.137,8.14,22.122,225,,NEW ZEALAND OIL & GAS LTD,A,NZL,,1311
105116,INDL,HIST_STD,C,I,2017,20170630,133.076,172.576,146.27,0,1.146,-19.829,8.71,225,,NEW ZEALAND OIL & GAS LTD,A,NZL,,1311
106438,INDL,HIST_STD,C,I,2010,20101231,41.75,59.995,55.574,0,2.812,-4.868,1.609,106,,FAR LTD,A,AUS,,1311
106438,INDL,HIST_STD,C,I,2011,20111231,27.556,77.611,68.84,2.928,0,-9.126,4.487,106,,FAR LTD,A,AUS,,1311
106438,INDL,HIST_STD,C,I,2012,20121231,18.494,82.156,75.983,0,0,-11.52,1.792,106,,FAR LTD,A,AUS,,1311
106438,INDL,HIST_STD,C,I,2013,20131231,30.432,32.789,30.232,0,0,-8.445,2.512,106,,FAR LTD,A,AUS,,1311
106438,INDL,HIST_STD,C,I,2014,20141231,70.157,104.436,75.288,0,0,-10.006,29.087,106,,FAR LTD,A,AUS,,1311
106438,INDL,HIST_STD,C,I,2015,20151231,62.628,121.836,102.288,0,0,-21.196,19.458,106,,FAR LTD,A,AUS,,1311
106438,INDL,HIST_STD,C,I,2016,20161231,49.674,151.7,144.8,0,0,-22.652,6.844,106,,FAR LTD,A,AUS,,1311
106438,INDL,HIST_STD,C,I,2017,20171231,52.199,181.293,171.587,0,0,-39.985,9.595,106,,FAR LTD,A,AUS,,1311
117844,INDL,HIST_STD,C,I,2010,20101231,1024.438,1311.905,1122.825,0.896,133.515,-42.832,55.176,194,,HERITAGE OIL PLC,A,JEY,1529892,1311
117844,INDL,HIST_STD,C,I,2011,20111231,720.048,1112.027,936.204,134.397,5.11,-41.795,169.892,194,,HERITAGE OIL PLC,A,JEY,1529892,1311
117844,INDL,HIST_STD,C,I,2012,20121231,621.869,3643.159,966.554,530.967,30.757,-56.778,639.614,194,,HERITAGE OIL PLC,A,JEY,1529892,1311
117844,INDL,HIST_STD,C,I,2013,20131231,265.979,3269.739,838.603,112.707,402.302,163.79,365.687,194,,HERITAGE OIL PLC,A,JEY,1529892,1311
127842,INDL,HIST_STD,C,I,2010,20100930,0.319,3.006,2.692,0,0,,0.314,106,,PILOT ENERGY LTD,A,AUS,,1311
127842,INDL,HIST_STD,C,I,2011,20110930,0.372,4.12,3.455,0,0,-1.472,0.666,106,,PILOT ENERGY LTD,A,AUS,,1311
127842,INDL,HIST_STD,C,I,2012,20120930,0.418,2.614,2.143,0,0,-4.399,0.47,106,,PILOT ENERGY LTD,A,AUS,,1311
127842,INDL,HIST_STD,C,I,2013,20130930,1.044,3.392,3.08,0,0,-4.093,0.312,106,,PILOT ENERGY LTD,A,AUS,,1311
127842,INDL,HIST_STD,C,I,2014,20140930,2.757,13.362,4.503,7.498,0,-7.221,8.858,106,,PILOT ENERGY LTD,A,AUS,,1311
127842,INDL,HIST_STD,C,I,2015,20150930,1.242,1.712,0.185,0.008,0,-1.044,1.527,106,,PILOT ENERGY LTD,A,AUS,,1311
127842,INDL,HIST_STD,C,I,2016,20160930,1.391,1.459,1.255,0.008,0,-3.234,0.204,106,,PILOT ENERGY LTD,A,AUS,,1311
127842,INDL,HIST_STD,C,I,2017,20170930,0.687,0.785,0.706,0,0,-1.366,0.079,106,,PILOT ENERGY LTD,A,AUS,,1311
133889,INDL,HIST_STD,C,I,2010,20101231,10424.004,18425.293,8223.682,0,277.637,3747.51,9855.096,179,,UKRNAFTA,A,UKR,,1311
133889,INDL,HIST_STD,C,I,2011,20111231,13845.565,21907.086,9625.476,0,199.012,2750.208,11900.657,179,,UKRNAFTA,A,UKR,,1311
133889,INDL,HIST_STD,C,I,2012,20121231,11727.59,32573.402,17400.545,79.605,39.85,3917.007,11831.766,179,,UKRNAFTA,A,UKR,,1311
133889,INDL,HIST_STD,C,I,2013,20131231,9118.11,28241.427,17621.182,39.818,0,2387.326,8825.555,179,,UKRNAFTA,A,UKR,,1311
133889,INDL,HIST_STD,C,I,2014,20141231,14980.643,33207.519,14817.706,376.185,0,1863.544,15921.971,179,,UKRNAFTA,A,UKR,,1311
133889,INDL,HIST_STD,C,I,2015,20151231,16707.398,35308.286,9695.481,461.343,0,-2237.954,24206.483,179,,UKRNAFTA,A,UKR,,1311
133889,INDL,HIST_STD,C,I,2016,20161231,10690.038,33154.168,2589.857,0,0,-13179.543,28883.951,179,,UKRNAFTA,A,UKR,,1311
142540,INDL,HIST_STD,C,I,2010,20101231,100652.819,327926.243,215765.947,21630.674,11716.049,98330.049,69410.086,170,,CNOOC LTD,A,HKG,1095595,1311
142540,INDL,HIST_STD,C,I,2011,20111231,131923,384264,262856,19919,18076,119816,70216,170,,CNOOC LTD,A,HKG,1095595,1311
142540,INDL,HIST_STD,C,I,2012,20121231,170894,456070,309780,28830,29056,118685,82437,170,,CNOOC LTD,A,HKG,1095595,1311
142540,INDL,HIST_STD,C,I,2013,20131231,146552,621473,341620,49841,82011,132638,128948,170,,CNOOC LTD,A,HKG,1095595,1311
142540,INDL,HIST_STD,C,I,2014,20141231,140708,662859,379610,31180,105383,136486,103498,170,,CNOOC LTD,A,HKG,1095595,1311
142540,INDL,HIST_STD,C,I,2015,20151231,140211,664362,386041,33585,131060,87606,84380,170,,CNOOC LTD,A,HKG,1095595,1311
142540,INDL,HIST_STD,C,I,2016,20161231,122045,637681,382371,19678,130798,63227,67090,170,,CNOOC LTD,A,HKG,1095595,1311
142540,INDL,HIST_STD,C,I,2017,20171231,138838,617219,379975,13892,118358,94859,61412,170,,CNOOC LTD,A,HKG,1095595,1311
158001,INDL,HIST_STD,C,I,2010,20100630,22.913,33.186,31.735,0,0,-4.525,1.411,106,,BANDANNA ENERGY LTD,A,AUS,,1311
158001,INDL,HIST_STD,C,I,2011,20110630,87.166,107.203,105.042,0,0,-6.332,2.149,106,,BANDANNA ENERGY LTD,A,AUS,,1311
158001,INDL,HIST_STD,C,I,2012,20120630,158.081,211.777,206.866,0,0,,4.901,106,,BANDANNA ENERGY LTD,A,AUS,,1311
158001,INDL,HIST_STD,C,I,2013,20130630,124.252,203.848,200.876,0,0,-12.922,2.954,106,,BANDANNA ENERGY LTD,A,AUS,,1311
158001,INDL,HIST_STD,C,I,2014,20140630,74.226,192.636,189.444,0,0,-11.19,3.158,106,,BANDANNA ENERGY LTD,A,AUS,,1311
175366,INDL,HIST_STD,C,I,2010,20101231,616178.554,1428809.489,1159652.737,60194.818,62286.045,226073.17,169415.608,329,,KAZMUNAIGAS EXPLORATION PROD,A,KAZ,,1311
175366,INDL,HIST_STD,C,I,2011,20111231,681303.753,1541033.325,1298679.169,54931.227,33033.898,212384.957,169425.506,329,,KAZMUNAIGAS EXPLORATION PROD,A,KAZ,,1311
175366,INDL,HIST_STD,C,I,2012,20121231,933057,1564101,1337770,2462,4848,283445,184556,329,,KAZMUNAIGAS EXPLORATION PROD,A,KAZ,,1311
175366,INDL,HIST_STD,C,I,2013,20131231,929472,1595506,1373775,2503,4291,177405,182356,329,,KAZMUNAIGAS EXPLORATION PROD,A,KAZ,,1311
175366,INDL,HIST_STD,C,I,2014,20141231,905374,1483848,1339116,3000,4218,-21366,105016,329,,KAZMUNAIGAS EXPLORATION PROD,A,KAZ,,1311
175366,INDL,HIST_STD,C,I,2015,20151231,1297145,2010749,1811849,5585,5990,-43984,147406,329,,KAZMUNAIGAS EXPLORATION PROD,A,KAZ,,1311
175366,INDL,HIST_STD,C,I,2016,20161231,1372383,2110476,1933512,5483,3844,202775,127682,329,,KAZMUNAIGAS EXPLORATION PROD,A,KAZ,,1311
175366,INDL,HIST_STD,C,I,2017,20171231,1562167,2333787,2108719,5669,1807,237031,171278,329,,KAZMUNAIGAS EXPLORATION PROD,A,KAZ,,1311
178549,INDL,HIST_STD,C,I,2010,20101231,1077.067,1954.068,1184.782,117.55,286.367,436.798,451.286,194,,EURASIA DRILLING CO LTD,I,CYM,,1381
178549,INDL,HIST_STD,C,I,2011,20111231,1153.219,2598.429,1298.956,175.217,578.117,590.707,660.764,194,,EURASIA DRILLING CO LTD,I,CYM,,1381
178549,INDL,HIST_STD,C,I,2012,20121231,1099.372,3035.055,1662.626,257.86,442.013,789.994,822.179,194,,EURASIA DRILLING CO LTD,I,CYM,,1381
178549,INDL,HIST_STD,C,I,2013,20131231,1591.415,3721.733,1816.487,104.394,1010.086,940.165,770.433,194,,EURASIA DRILLING CO LTD,I,CYM,,1381
178549,INDL,HIST_STD,C,I,2014,20141231,858.121,2685.913,1186.325,126.451,992.952,835.524,413.776,194,,EURASIA DRILLING CO LTD,I,CYM,,1381
178549,INDL,HIST_STD,C,I,2015,20151231,677.35,2317.882,542.403,278.592,1037.113,465.943,642.136,194,,EURASIA DRILLING CO LTD,I,CYM,,1381
178549,INDL,HIST_STD,C,I,2016,20161231,818.05,2466.478,842.131,332.509,789.098,407.547,710.111,194,,EURASIA DRILLING CO LTD,I,CYM,,1381
178549,INDL,HIST_STD,C,I,2017,20171231,877.309,2520.492,1069.07,226.667,716.805,540.99,585.007,194,,EURASIA DRILLING CO LTD,I,CYM,,1381
178988,INDL,HIST_STD,C,I,2010,20101231,172.434,1137.567,500.669,9.45,434.931,94.848,80.207,194,,NOSTRUM OIL & GAS PLC,A,GBR,,1311
178988,INDL,HIST_STD,C,I,2011,20111231,179.283,1306.18,585.231,9.45,438.082,177.369,109.535,194,,NOSTRUM OIL & GAS PLC,A,GBR,,1311
178988,INDL,HIST_STD,C,I,2012,20121231,351.067,1602.662,695.104,7.152,615.742,426.375,125.698,194,,NOSTRUM OIL & GAS PLC,A,GBR,,1311
178988,INDL,HIST_STD,C,I,2013,20131231,334.798,1760.775,832.451,7.263,621.16,521.446,134.724,194,,NOSTRUM OIL & GAS PLC,A,GBR,,1311
178988,INDL,HIST_STD,C,I,2014,20141231,509.563,2208.205,917.68,15.024,930.09,510.843,126.868,194,,NOSTRUM OIL & GAS PLC,A,GBR,,1311
178988,INDL,HIST_STD,C,I,2015,20151231,334.28,2188.418,773.756,15.024,936.47,238.067,108.718,194,,NOSTRUM OIL & GAS PLC,A,GBR,,1311
178988,INDL,HIST_STD,C,I,2016,20161231,187.403,2106.524,691.974,15.518,943.534,102.267,101.061,194,,NOSTRUM OIL & GAS PLC,A,GBR,,1311
178988,INDL,HIST_STD,C,I,2017,20171231,221.7,2265.108,669.553,31.337,1056.541,206.758,128.363,194,,NOSTRUM OIL & GAS PLC,A,GBR,,1311
184726,INDL,HIST_STD,C,I,2010,20101231,1156.075,4226.731,1959.931,99.341,1191.862,1162.595,919.376,170,,MIE HOLDINGS CORP,A,CYM,1489271,1311
184726,INDL,HIST_STD,C,I,2011,20111231,1530.976,7426.325,2959.149,1.102,2463.353,1641.162,1569.83,170,,MIE HOLDINGS CORP,A,CYM,1489271,1311
184726,INDL,HIST_STD,C,I,2012,20121231,1301.484,8912.14,3463.373,60.439,3327.894,1984.209,1537.565,170,,MIE HOLDINGS CORP,A,CYM,1489271,1311
184726,INDL,HIST_STD,C,I,2013,20131231,1186.539,9302.546,3661.007,60,3589.503,1791.171,1555.604,170,,MIE HOLDINGS CORP,A,CYM,1489271,1311
184726,INDL,HIST_STD,C,I,2014,20141231,1650.635,9593.567,3557.021,339.455,4174.878,1585.784,1345.118,170,,MIE HOLDINGS CORP,A,CYM,1489271,1311
184726,INDL,HIST_STD,C,I,2015,20151231,1457.974,8090.105,2171.687,529.872,4424.247,-263.613,1215.803,170,,MIE HOLDINGS CORP,A,CYM,1489271,1311
184726,INDL,HIST_STD,C,I,2016,20161231,2260.01,5847.628,639.814,104,4586.555,43.53,479.915,170,,MIE HOLDINGS CORP,A,CYM,1489271,1311
184726,INDL,HIST_STD,C,I,2017,20171231,1833.381,11308.343,-268.434,1529.011,5588.083,401.38,2747.026,170,,MIE HOLDINGS CORP,A,CYM,1489271,1311
200118,INDL,HIST_STD,C,I,2010,20101231,534.79,864.475,862.361,0,0,13.852,2.113,203,,COSCO CAPITAL INC,A,PHL,,1311
200118,INDL,HIST_STD,C,I,2011,20111231,610.568,934.398,931.784,0,0,13.18,2.614,203,,COSCO CAPITAL INC,A,PHL,,1311
200118,INDL,HIST_STD,C,I,2012,20121231,1060.549,1378.819,1375.827,0,0,12.456,2.992,203,,COSCO CAPITAL INC,A,PHL,,1311
200118,INDL,HIST_STD,C,I,2013,20131231,30160.985,75122.296,39837.149,1228.543,3451.715,5808.504,13987.993,203,,COSCO CAPITAL INC,A,PHL,,1311
200118,INDL,HIST_STD,C,I,2014,20141231,36975.45,89698.58,42670.386,3266.889,8858.614,10184.713,17263.197,203,,COSCO CAPITAL INC,A,PHL,,1311
200118,INDL,HIST_STD,C,I,2015,20151231,39499.359,97616.826,46444.425,4891.376,8693.424,11675.252,19041.09,203,,COSCO CAPITAL INC,A,PHL,,1311
200118,INDL,HIST_STD,C,I,2016,20161231,41997.606,103420.197,50329.893,5526.934,7223.505,12512.606,19637.739,203,,COSCO CAPITAL INC,A,PHL,,1311
200118,INDL,HIST_STD,C,I,2017,20171231,47593.944,111614.289,54592.466,8009.993,4782.21,13526.341,24186.962,203,,COSCO CAPITAL INC,A,PHL,,1311
200168,INDL,HIST_STD,C,I,2010,20101231,4.976,62.96,56.413,0.053,0.044,-3.452,4.387,172,,AMINEX PLC,A,IRL,,1311
200168,INDL,HIST_STD,C,I,2011,20111231,25.218,107.019,97.749,0.017,0.058,-0.063,7.409,172,,AMINEX PLC,A,IRL,,1311
200168,INDL,HIST_STD,C,I,2012,20121231,5.141,107.386,92.437,0.023,0.064,-2.43,13.372,172,,AMINEX PLC,A,IRL,,1311
200168,INDL,HIST_STD,C,I,2013,20131231,2.681,96.77,77.469,9.706,0.019,-11.798,17.229,172,,AMINEX PLC,A,IRL,,1311
200168,INDL,HIST_STD,C,I,2014,20141231,3.832,98.983,86.477,10.218,0,-2.802,12.081,172,,AMINEX PLC,A,IRL,,1311
200168,INDL,HIST_STD,C,I,2015,20151231,2.734,96.986,84.876,8.559,0,-2.97,11.662,172,,AMINEX PLC,A,IRL,,1311
200168,INDL,HIST_STD,C,I,2016,20161231,28.746,124.585,106.353,4.931,0,-0.37,17.756,172,,AMINEX PLC,A,IRL,,1311
200168,INDL,HIST_STD,C,I,2017,20171231,15.003,117.019,107.41,0,0,3.377,8.973,172,,AMINEX PLC,A,IRL,,1311
200610,INDL,HIST_STD,C,I,2010,20101231,209.32,461.96,446.521,0,0,-19.788,3.858,203,,BASIC ENERGY CORP,A,PHL,,1311
200610,INDL,HIST_STD,C,I,2011,20111231,323.068,578.09,558.385,0,0,-36.902,6.723,203,,BASIC ENERGY CORP,A,PHL,,1311
200610,INDL,HIST_STD,C,I,2012,20121231,257.528,859.455,836.804,0,0,-29.26,2.513,203,,BASIC ENERGY CORP,A,PHL,,1311
200610,INDL,HIST_STD,C,I,2013,20131231,85.251,854.463,842.162,0,0,-29.029,2.587,203,,BASIC ENERGY CORP,A,PHL,,1311
200610,INDL,HIST_STD,C,I,2014,20141231,53.084,863.193,844.199,0,0,-11.921,13.418,203,,BASIC ENERGY CORP,A,PHL,,1311
200610,INDL,HIST_STD,C,I,2015,20151231,207.672,827.239,820.656,0,0,5.56,6.658,203,,BASIC ENERGY CORP,A,PHL,,1311
200610,INDL,HIST_STD,C,I,2016,20161231,170.094,721.042,762.232,0,0,-209.213,8.112,203,,BASIC ENERGY CORP,A,PHL,,1311
200610,INDL,HIST_STD,C,I,2017,20171231,261.01,752.253,681.254,50,0,-47.058,64.551,203,,BASIC ENERGY CORP,A,PHL,,1311
200782,INDL,HIST_STD,C,I,2010,20100630,33.55,171.629,114.365,20.553,19.94,36.957,28.718,106,,HORIZON OIL LTD,A,AUS,,1311
200782,INDL,HIST_STD,C,I,2011,20110630,69.417,293.48,152.551,5.909,64.328,42.412,32.566,106,,HORIZON OIL LTD,A,AUS,,1311
200782,INDL,HIST_STD,C,I,2012,20120630,46.989,350.849,161.724,7.632,93.091,32.347,54.408,106,,HORIZON OIL LTD,A,AUS,,1311
200782,INDL,HIST_STD,C,I,2013,20130630,47.364,476.186,167.013,14.735,180.831,26.214,56.925,106,,HORIZON OIL LTD,A,AUS,,1311
200782,INDL,HIST_STD,C,I,2014,20140630,121.343,514.903,222.566,44.165,143.281,64.172,99.908,106,,HORIZON OIL LTD,A,AUS,,1311
200782,INDL,HIST_STD,C,I,2015,20150630,95.755,523.339,256.343,97.104,97.286,53.579,127.51,106,,HORIZON OIL LTD,A,AUS,,1311
200782,INDL,HIST_STD,C,I,2016,20160630,30.108,286.672,104.614,76.937,67.428,-105.165,90.521,106,,HORIZON OIL LTD,A,AUS,,1311
200782,INDL,HIST_STD,C,I,2017,20170630,35.64,271.703,106.726,22.132,102.666,43.054,32.436,106,,HORIZON OIL LTD,A,AUS,,1311
200795,INDL,HIST_STD,C,I,2010,20101231,7870.481,27299.66,6343.998,1617.119,11152.908,4071.327,3622.558,228,,BONHEUR A/S,A,NOR,,1381
200795,INDL,HIST_STD,C,I,2011,20111231,7953.45,28036.769,6661.234,1803.01,10917.192,4323.36,3724.256,228,,BONHEUR A/S,A,NOR,,1381
200795,INDL,HIST_STD,C,I,2012,20121231,7298.93,29603.155,6589.342,1830.59,10651.074,4113.222,5681.301,228,,BONHEUR A/S,A,NOR,,1381
200795,INDL,HIST_STD,C,I,2013,20131231,8238.456,32297.322,7094.18,2290.547,10251.017,3998.764,7802.823,228,,BONHEUR A/S,A,NOR,,1381
200795,INDL,HIST_STD,C,I,2014,20141231,9250.259,41415.533,7930.179,1147.818,17602.378,4298.468,7409.322,228,,BONHEUR A/S,A,NOR,,1381
200795,INDL,HIST_STD,C,I,2015,20151231,13586.026,41806.171,9100.784,3431.155,17581.242,6232.421,6984.135,228,,BONHEUR A/S,A,NOR,,1381
200795,INDL,HIST_STD,C,I,2016,20161231,10360.66,32520.625,9461.508,1141.793,13955.54,5030.707,3553.703,228,,BONHEUR A/S,A,NOR,,1381
200795,INDL,HIST_STD,C,I,2017,20171231,11216.041,30459.231,8514.06,2293.322,12201.046,2416.435,5302.751,228,,BONHEUR A/S,A,NOR,,1381
200988,INDL,HIST_STD,C,I,2010,20101231,182.452,483.971,358.439,5.206,16.921,81.757,55.783,181,,EASTERN PACIFIC INDL CORP,I,MYS,,1389
201350,INDL,HIST_STD,C,I,2010,20100630,43.828,150.555,99.426,7.72,6.403,41.221,16.636,106,,CUE ENERGY RESOURCES LTD,A,AUS,1209808,1311
201350,INDL,HIST_STD,C,I,2011,20110630,70.097,163.733,118.833,5.086,0,36.58,17.227,106,,CUE ENERGY RESOURCES LTD,A,AUS,1209808,1311
201350,INDL,HIST_STD,C,I,2012,20120630,46.979,164.036,125.178,0,0,21.359,10.305,106,,CUE ENERGY RESOURCES LTD,A,AUS,1209808,1311
201350,INDL,HIST_STD,C,I,2013,20130630,65.081,176.237,131.569,0,0,22.109,16.425,106,,CUE ENERGY RESOURCES LTD,A,AUS,1209808,1311
201350,INDL,HIST_STD,C,I,2014,20140630,44.943,178.659,129.403,0,0,9.2,24.145,106,,CUE ENERGY RESOURCES LTD,A,AUS,1209808,1311
201350,INDL,HIST_STD,C,I,2015,20150630,36.094,211.429,171.901,0,0,16.647,17.1,106,,CUE ENERGY RESOURCES LTD,A,AUS,1209808,1311
201350,INDL,HIST_STD,C,I,2016,20160630,30.675,73.298,43.213,0,0,2.744,13.572,106,,CUE ENERGY RESOURCES LTD,A,AUS,1209808,1311
201350,INDL,HIST_STD,C,I,2017,20170630,17.339,47.459,25.871,0,0,1.401,8.348,106,,CUE ENERGY RESOURCES LTD,A,AUS,1209808,1311
201676,INDL,HIST_STD,C,I,2010,20101231,1481.913,2658.274,2092.946,0,0,676.199,482.097,172,,DRAGON OIL PLC,I,IRL,,1311
201676,INDL,HIST_STD,C,I,2011,20111231,1997.339,3351.317,2588.545,0,0,1061.624,646.334,172,,DRAGON OIL PLC,I,IRL,,1311
201676,INDL,HIST_STD,C,I,2012,20121231,2313.47,3843.093,2859.316,0,0,1002.542,840.698,172,,DRAGON OIL PLC,I,IRL,,1311
201676,INDL,HIST_STD,C,I,2013,20131231,2751.041,4396.2,3239.499,0,0,902.862,980.545,172,,DRAGON OIL PLC,I,IRL,,1311
201676,INDL,HIST_STD,C,I,2014,20141231,2975.979,4960.056,3708.204,0,0,895.023,1027.886,172,,DRAGON OIL PLC,I,IRL,,1311
201867,INDL,HIST_STD,C,I,2009,20100331,495,734,495,0,0,-282,158,293,-507.006,GLOBAL ASIA HOLDINGS INC,I,JPN,,1311
201867,INDL,HIST_STD,C,I,2010,20110331,67,651,337,35,0,-152,256,293,-303.395,GLOBAL ASIA HOLDINGS INC,I,JPN,,1311
201867,INDL,HIST_STD,C,I,2011,20120331,92,573,-476,626,1,-384,968,293,-1137.553,GLOBAL ASIA HOLDINGS INC,I,JPN,,1311
201867,INDL,HIST_STD,C,I,2012,20130331,360,428,27,101,0,-555,388,293,-552.823,GLOBAL ASIA HOLDINGS INC,I,JPN,,1311
201867,INDL,HIST_STD,C,I,2013,20140331,687,893,502,102,17,-357,318,293,-296.525,GLOBAL ASIA HOLDINGS INC,I,JPN,,1311
201867,INDL,HIST_STD,C,I,2014,20150331,102,130,-965,331,14,-482,991,293,-1555.029,GLOBAL ASIA HOLDINGS INC,I,JPN,,1311
202035,INDL,HIST_STD,C,I,2010,20101231,86.467,281.751,266.048,0,0,-14.163,13.713,172,,PETROCELTIC INTERNATIONAL,I,IRL,,1311
202035,INDL,HIST_STD,C,I,2011,20111231,10.096,371.533,317.775,23.413,0,-9.356,47.676,172,,PETROCELTIC INTERNATIONAL,I,IRL,,1311
202035,INDL,HIST_STD,C,I,2012,20121231,261.928,946.029,524.675,50,226.234,28.924,116.772,172,,PETROCELTIC INTERNATIONAL,I,IRL,,1311
202035,INDL,HIST_STD,C,I,2013,20131231,189.836,922.534,510.859,45.75,241.446,107.152,97.205,172,,PETROCELTIC INTERNATIONAL,I,IRL,,1311
